reading_id,shipment_id,reading_timestamp,sensor_temperature,sensor_id
T003029,SHP00736,2024-08-07 08:37:06,1.7,SEN178
T003031,SHP00736,2024-08-08 21:41:51,7.1,SEN132
T003032,SHP00737,2024-12-05 21:43:02,5.7,SEN128
T003033,SHP00737,2024-12-05 10:21:21,4.4,SEN104
T003035,SHP00737,2024-12-04 18:17:33,6.3,SEN142
T003036,SHP00738,2024-09-02 07:04:12,1.4,SEN134
T003037,SHP00738,2024-09-01 17:40:06,3.0,SEN116
T003038,SHP00739,2024-12-22 12:28:57,0.8,SEN173
T003039,SHP00739,2024-12-22 10:33:57,0.1,SEN145
T003040,SHP00739,2024-12-21 19:10:23,11.0,SEN198
T003041,SHP00739,2024-12-21 09:19:04,3.7,SEN163
T003042,SHP00740,2024-10-01 06:13:00,4.0,SEN168
T003045,SHP00740,2024-10-02 15:03:25,10.7,SEN163
T003046,SHP00740,2024-10-02 12:02:38,0.7,SEN126
T003047,SHP00741,2024-10-13 10:26:17,3.2,SEN198
T003048,SHP00741,2024-10-12 02:33:14,2.9,SEN169
T003049,SHP00742,2024-04-17 12:02:49,2.6,SEN104
T003050,SHP00742,2024-04-17 12:49:14,1.8,SEN124
T003051,SHP00742,2024-04-18 08:46:27,3.0,SEN180
T003052,SHP00742,2024-04-18 00:42:09,3.5,SEN168
T003053,SHP00742,2024-04-18 12:46:12,1.6,SEN110
T003054,SHP00742,2024-04-18 18:45:39,2.6,SEN180
T003055,SHP00743,2024-02-24 04:50:57,0.9,SEN167
T003056,SHP00743,2024-02-24 17:50:27,9.1,SEN187
T003057,SHP00744,2024-04-04 07:37:07,9.7,SEN169
T003058,SHP00744,2024-04-04 06:08:09,11.9,SEN137
T003059,SHP00745,2024-01-31 14:31:03,-12.1,SEN188
T003060,SHP00745,2024-02-01 07:57:10,-16.9,SEN169
T003061,SHP00745,2024-02-01 08:05:54,-11.3,SEN155
T003062,SHP00745,2024-02-01 10:14:16,-17.0,SEN180
T003063,SHP00746,2024-06-06 22:28:40,1.9,SEN154
T003064,SHP00746,2024-06-05 09:48:01,0.1,SEN192
T003066,SHP00746,2024-06-05 10:36:19,0.7,SEN158
T003067,SHP00746,2024-06-06 19:51:28,0.8,SEN186
T003068,SHP00747,2024-04-22 03:51:16,9.4,SEN147
T003069,SHP00747,2024-04-23 04:30:19,0.7,SEN147
T003070,SHP00747,2024-04-22 20:11:20,10.6,SEN144
T003071,SHP00747,2024-04-23 08:41:05,10.2,SEN193
T003072,SHP00747,2024-04-22 19:00:49,1.3,SEN155
T003073,SHP00747,2024-04-23 01:09:08,9.9,SEN181
T003074,SHP00748,2024-07-10 23:32:32,1.8,SEN163
T003075,SHP00748,2024-07-09 14:17:47,0.4,SEN172
T003076,SHP00749,2024-11-01 06:49:53,3.7,SEN174
T003077,SHP00749,2024-11-02 18:44:51,4.5,SEN100
T003078,SHP00749,2024-11-01 14:54:00,3.3,SEN160
T003079,SHP00749,2024-11-01 15:36:43,2.6,SEN172
T003080,SHP00749,2024-11-02 08:29:46,7.9,SEN137
T003081,SHP00749,2024-11-01 19:54:08,4.7,SEN176
T003082,SHP00750,2024-01-26 04:37:50,9.3,SEN100
T003083,SHP00750,2024-01-25 15:22:42,10.3,SEN195
T003084,SHP00750,2024-01-26 13:22:38,9.4,SEN183
T003085,SHP00750,2024-01-25 02:47:38,8.3,SEN162
T003086,SHP00750,2024-01-26 11:26:23,8.2,SEN111
T003087,SHP00750,2024-01-26 14:43:11,8.6,SEN159
T003088,SHP00751,2024-12-12 08:46:44,1.5,SEN121
T003089,SHP00751,2024-12-12 14:08:49,1.6,SEN126
T003090,SHP00751,2024-12-11 08:09:38,3.3,SEN193
T003091,SHP00752,2024-03-18 12:51:33,3.0,SEN127
T003092,SHP00752,2024-03-19 08:02:29,2.1,SEN100
T003093,SHP00752,2024-03-18 01:36:08,8.6,SEN101
T003094,SHP00753,2024-11-08 10:33:35,1.7,SEN193
T003095,SHP00753,2024-11-08 22:51:20,1.8,SEN195
T003096,SHP00753,2024-11-08 20:21:02,1.2,SEN157
T003097,SHP00753,2024-11-08 03:24:32,8.5,SEN188
T003098,SHP00754,2024-11-09 05:28:25,2.1,SEN180
T003100,SHP00754,2024-11-09 05:35:07,10.3,SEN102
T003101,SHP00755,2024-08-20 19:54:43,2.4,SEN198
T003102,SHP00755,2024-08-21 06:38:52,4.6,SEN171
T003103,SHP00755,2024-08-21 12:03:32,3.1,SEN131
T003104,SHP00755,2024-08-21 22:08:44,3.7,SEN138
T003105,SHP00755,2024-08-20 10:14:36,4.0,SEN129
T003106,SHP00755,2024-08-21 18:20:41,5.1,SEN195
T003107,SHP00756,2024-08-14 01:26:23,1.8,SEN142
T003108,SHP00756,2024-08-15 23:23:36,0.0,SEN170
T003109,SHP00756,2024-08-15 18:54:30,0.6,SEN194
T003110,SHP00756,2024-08-15 01:22:33,-0.7,SEN196
T003111,SHP00757,2024-09-19 13:07:30,3.9,SEN133
T003112,SHP00757,2024-09-19 19:21:26,2.4,SEN140
T003113,SHP00757,2024-09-19 18:57:48,2.0,SEN195
T003114,SHP00757,2024-09-19 02:09:49,0.6,SEN173
T003115,SHP00757,2024-09-19 18:43:00,3.3,SEN150
T003116,SHP00757,2024-09-19 07:56:21,11.6,SEN128
T003117,SHP00758,2024-03-20 12:03:16,5.9,SEN151
T003118,SHP00758,2024-03-20 05:22:50,0.7,SEN113
T003119,SHP00758,2024-03-21 15:28:55,1.6,SEN164
T003120,SHP00758,2024-03-21 02:12:11,0.0,SEN126
T003121,SHP00759,2024-09-30 13:57:19,7.4,SEN154
T003122,SHP00759,2024-10-01 14:30:51,1.2,SEN127
T003123,SHP00759,2024-09-30 13:15:28,1.0,SEN155
T003124,SHP00759,2024-10-01 07:32:22,2.3,SEN110
T003125,SHP00760,2024-04-19 14:59:58,-0.5,SEN105
T003127,SHP00760,2024-04-18 16:51:18,-0.1,SEN152
T003128,SHP00760,2024-04-19 09:41:29,1.1,SEN181
T003129,SHP00760,2024-04-18 02:02:07,0.9,SEN138
T003130,SHP00761,2024-07-13 10:18:47,3.2,SEN147
T003131,SHP00761,2024-07-14 10:18:11,3.1,SEN184
T003132,SHP00762,2024-11-22 00:44:59,14.6,SEN140
T003133,SHP00762,2024-11-21 01:14:37,14.5,SEN175
T003134,SHP00762,2024-11-21 09:15:54,14.7,SEN166
T003135,SHP00762,2024-11-22 18:26:43,15.0,SEN108
T003136,SHP00762,2024-11-21 16:59:00,13.6,SEN159
T003138,SHP00763,2024-01-29 07:23:44,1.2,SEN111
T003139,SHP00764,2024-12-21 03:45:47,2.3,SEN124
T003140,SHP00764,2024-12-21 10:45:11,9.0,SEN104
T003141,SHP00764,2024-12-21 03:37:41,6.7,SEN185
T003142,SHP00764,2024-12-20 10:41:07,10.5,SEN173
T003143,SHP00764,2024-12-21 00:04:47,1.8,SEN184
T003144,SHP00764,2024-12-21 01:44:27,1.9,SEN182
T003145,SHP00765,2024-08-23 16:49:59,-0.6,SEN190
T003146,SHP00765,2024-08-23 21:59:46,1.5,SEN171
T003147,SHP00765,2024-08-23 16:40:43,9.6,SEN146
T003148,SHP00765,2024-08-23 09:41:44,1.8,SEN176
T003149,SHP00766,2024-04-21 10:33:36,11.9,SEN117
T003150,SHP00766,2024-04-22 03:40:17,8.8,SEN120
T003152,SHP00766,2024-04-21 02:30:13,12.3,SEN127
T003153,SHP00766,2024-04-22 20:54:37,10.7,SEN160
T003154,SHP00767,2024-07-05 18:29:49,3.1,SEN191
T003155,SHP00767,2024-07-05 18:39:20,3.1,SEN113
T003156,SHP00767,2024-07-06 21:28:06,3.8,SEN123
T003157,SHP00767,2024-07-06 11:33:05,10.3,SEN192
T003158,SHP00767,2024-07-05 02:51:29,2.5,SEN149
T003160,SHP00768,2024-06-20 08:03:53,2.7,SEN115
T003161,SHP00768,2024-06-21 06:52:28,0.2,SEN169
T003162,SHP00768,2024-06-21 11:02:00,0.5,SEN185
T003163,SHP00768,2024-06-21 17:59:25,3.1,SEN178
T003164,SHP00768,2024-06-20 09:23:31,11.4,SEN123
T003165,SHP00769,2024-11-14 00:22:56,14.7,SEN163
T003166,SHP00769,2024-11-13 02:51:33,14.8,SEN119
T003167,SHP00769,2024-11-14 15:10:03,14.6,SEN143
T003168,SHP00769,2024-11-14 09:00:04,14.1,SEN189
T003170,SHP00770,2024-11-16 03:23:40,4.5,SEN151
T003171,SHP00770,2024-11-15 13:50:02,6.4,SEN103
T003172,SHP00770,2024-11-15 06:46:01,2.4,SEN106
T003173,SHP00770,2024-11-15 00:16:57,12.3,SEN115
T003174,SHP00770,2024-11-15 04:57:16,3.1,SEN188
T003175,SHP00771,2024-02-29 11:51:47,6.0,SEN152
T003176,SHP00771,2024-02-29 09:40:13,11.0,SEN188
T003177,SHP00771,2024-02-28 12:19:09,3.6,SEN199
T003178,SHP00771,2024-02-28 20:23:34,0.9,SEN141
T003179,SHP00771,2024-02-28 16:54:54,2.3,SEN151
T003180,SHP00771,2024-02-29 16:46:58,2.7,SEN142
T003181,SHP00772,2024-04-25 09:13:51,3.3,SEN158
T003182,SHP00772,2024-04-25 04:31:04,1.6,SEN128
T003183,SHP00772,2024-04-25 19:53:54,2.6,SEN144
T003184,SHP00772,2024-04-24 12:22:43,0.2,SEN177
T003186,SHP00772,2024-04-25 05:46:27,0.1,SEN158
T003187,SHP00773,2024-01-15 16:42:09,16.4,SEN186
T003188,SHP00773,2024-01-14 21:47:55,19.3,SEN196
T003189,SHP00773,2024-01-15 04:49:38,13.2,SEN144
T003190,SHP00773,2024-01-15 21:01:53,13.2,SEN136
T003191,SHP00773,2024-01-15 06:14:26,14.0,SEN115
T003193,SHP00774,2024-10-22 06:28:04,3.6,SEN187
T003194,SHP00774,2024-10-22 21:24:27,2.4,SEN149
T003195,SHP00774,2024-10-22 18:34:24,3.0,SEN198
T003196,SHP00774,2024-10-22 00:22:41,1.6,SEN124
T003197,SHP00775,2024-11-20 14:46:47,0.5,SEN151
T003198,SHP00775,2024-11-20 06:18:13,8.8,SEN186
T003199,SHP00775,2024-11-19 05:59:48,2.6,SEN147
T003200,SHP00775,2024-11-20 11:48:30,3.4,SEN187
T003201,SHP00776,2024-11-17 17:28:05,2.1,SEN163
T003203,SHP00776,2024-11-18 22:07:44,2.5,SEN143
T003204,SHP00776,2024-11-17 18:44:00,3.7,SEN104
T003205,SHP00777,2024-05-03 01:04:44,3.0,SEN179
T003206,SHP00777,2024-05-02 03:00:03,1.6,SEN123
T003207,SHP00778,2024-01-12 16:17:42,5.4,SEN119
T003208,SHP00778,2024-01-13 11:08:35,3.4,SEN129
T003209,SHP00779,2024-07-05 10:30:41,2.4,SEN165
T003210,SHP00779,2024-07-04 00:47:58,5.7,SEN178
T003212,SHP00779,2024-07-05 10:49:43,2.6,SEN191
T003213,SHP00780,2024-03-23 07:03:01,-0.7,SEN174
T003214,SHP00780,2024-03-24 11:43:12,-0.2,SEN192
T003215,SHP00781,2024-10-07 09:31:14,6.2,SEN109
T003216,SHP00781,2024-10-07 19:21:38,0.1,SEN162
T003217,SHP00782,2024-01-17 14:25:01,2.8,SEN125
T003218,SHP00782,2024-01-17 18:02:44,2.5,SEN161
T003219,SHP00782,2024-01-17 09:04:49,2.2,SEN138
T003220,SHP00782,2024-01-17 20:32:33,0.6,SEN154
T003222,SHP00782,2024-01-17 17:32:37,3.8,SEN195
T003223,SHP00783,2024-09-10 00:44:37,0.4,SEN105
T003224,SHP00783,2024-09-10 07:13:44,8.5,SEN139
T003225,SHP00783,2024-09-11 23:40:55,1.6,SEN166
T003226,SHP00783,2024-09-10 20:53:25,10.0,SEN127
T003227,SHP00783,2024-09-10 22:43:35,1.4,SEN136
T003228,SHP00783,2024-09-11 17:36:30,11.0,SEN153
T003229,SHP00784,2024-04-16 01:05:18,14.4,SEN168
T003230,SHP00784,2024-04-16 23:37:21,11.0,SEN180
T003231,SHP00784,2024-04-16 11:53:48,9.2,SEN116
T003232,SHP00785,2024-07-11 19:09:13,0.5,SEN167
T003233,SHP00785,2024-07-11 02:34:11,3.0,SEN142
T003234,SHP00785,2024-07-10 16:08:51,1.0,SEN129
T003235,SHP00785,2024-07-11 00:31:03,2.1,SEN160
T003236,SHP00786,2024-01-16 19:02:31,1.0,SEN155
T003237,SHP00786,2024-01-16 02:07:28,1.5,SEN116
T003238,SHP00786,2024-01-16 14:21:46,3.9,SEN190
T003239,SHP00787,2024-06-12 06:12:37,1.2,SEN180
T003240,SHP00787,2024-06-13 08:49:57,-0.4,SEN127
T003241,SHP00787,2024-06-12 17:16:32,0.2,SEN124
T003242,SHP00787,2024-06-13 10:02:55,1.3,SEN150
T003243,SHP00787,2024-06-12 01:39:15,1.0,SEN137
T003244,SHP00787,2024-06-12 12:19:56,1.8,SEN133
T003245,SHP00788,2024-02-22 00:43:50,3.3,SEN149
T003246,SHP00788,2024-02-22 17:03:45,3.7,SEN175
T003247,SHP00788,2024-02-23 20:42:21,8.8,SEN145
T003248,SHP00789,2024-01-26 10:14:58,1.8,SEN176
T003249,SHP00789,2024-01-26 04:38:27,8.8,SEN115
T003250,SHP00789,2024-01-26 10:53:59,0.1,SEN131
T003251,SHP00789,2024-01-27 20:46:34,8.3,SEN121
T003252,SHP00789,2024-01-26 22:26:07,1.5,SEN111
T003253,SHP00790,2024-01-11 14:00:27,18.0,SEN138
T003254,SHP00790,2024-01-11 04:46:59,9.2,SEN146
T003255,SHP00791,2024-01-10 10:24:47,3.6,SEN180
T003256,SHP00791,2024-01-10 00:18:58,3.1,SEN160
T003257,SHP00791,2024-01-10 10:06:23,2.1,SEN116
T003258,SHP00791,2024-01-09 07:21:55,3.1,SEN177
T003259,SHP00791,2024-01-10 22:55:34,2.9,SEN128
T003260,SHP00791,2024-01-09 13:50:46,3.0,SEN105
T003261,SHP00792,2024-12-22 08:56:18,2.3,SEN177
T003262,SHP00792,2024-12-23 20:36:36,3.1,SEN156
T003263,SHP00792,2024-12-23 08:54:59,2.9,SEN139
T003264,SHP00793,2024-12-18 22:14:22,1.6,SEN158
T003265,SHP00793,2024-12-18 12:16:48,3.4,SEN158
T003266,SHP00793,2024-12-18 19:44:03,1.6,SEN197
T003267,SHP00793,2024-12-19 08:15:57,0.1,SEN157
T003268,SHP00793,2024-12-18 07:46:42,2.9,SEN170
T003269,SHP00793,2024-12-19 22:25:06,5.0,SEN187
T003270,SHP00794,2024-06-05 20:32:26,3.2,SEN164
T003271,SHP00794,2024-06-04 07:55:17,3.9,SEN171
T003272,SHP00794,2024-06-04 06:24:57,10.1,SEN133
T003273,SHP00794,2024-06-04 09:53:15,2.4,SEN101
T003274,SHP00794,2024-06-04 17:17:14,9.8,SEN175
T003276,SHP00795,2024-07-31 22:23:52,7.2,SEN104
T003277,SHP00795,2024-07-31 23:26:59,8.3,SEN112
T003278,SHP00796,2024-05-15 12:42:07,2.6,SEN143
T003279,SHP00796,2024-05-16 03:45:26,2.9,SEN171
T003280,SHP00796,2024-05-16 07:34:31,3.9,SEN155
T003281,SHP00797,2024-12-09 08:42:11,3.9,SEN103
T003282,SHP00797,2024-12-09 22:26:55,10.0,SEN187
T003283,SHP00797,2024-12-09 00:54:39,3.5,SEN171
T003284,SHP00797,2024-12-10 13:53:08,3.9,SEN132
T003285,SHP00798,2024-03-08 10:52:38,2.8,SEN174
T003286,SHP00798,2024-03-08 23:16:25,1.4,SEN170
T003287,SHP00798,2024-03-08 03:29:25,9.7,SEN133
T003288,SHP00798,2024-03-07 23:58:57,2.5,SEN196
T003289,SHP00798,2024-03-08 12:37:37,0.4,SEN152
T003290,SHP00798,2024-03-07 16:08:59,2.8,SEN163
T003291,SHP00799,2024-02-23 00:56:38,-16.6,SEN160
T003292,SHP00799,2024-02-22 17:19:20,-16.3,SEN171
T003293,SHP00799,2024-02-23 13:13:36,-17.4,SEN111
T003294,SHP00800,2024-03-02 04:04:17,2.4,SEN128
T003295,SHP00800,2024-03-01 01:07:38,12.0,SEN170
T003296,SHP00800,2024-03-01 08:35:58,3.2,SEN162
T003297,SHP00800,2024-03-02 05:10:28,5.5,SEN101
T003298,SHP00800,2024-03-01 19:29:24,2.0,SEN146
T003299,SHP00801,2024-08-04 10:44:57,2.1,SEN113
T003300,SHP00801,2024-08-04 00:00:38,3.1,SEN136
T003301,SHP00802,2024-01-28 12:03:12,3.7,SEN179
T003302,SHP00802,2024-01-29 23:39:19,2.3,SEN177
T003303,SHP00802,2024-01-29 10:51:13,2.0,SEN150
T003304,SHP00803,2024-03-29 15:19:30,5.1,SEN132
T003305,SHP00803,2024-03-28 00:53:25,7.6,SEN180
T003306,SHP00804,2024-06-11 23:05:58,-17.7,SEN161
T003307,SHP00804,2024-06-10 01:17:04,-16.0,SEN158
T003308,SHP00804,2024-06-10 22:09:57,-16.3,SEN129
T003309,SHP00804,2024-06-10 01:45:19,-17.5,SEN186
T003310,SHP00804,2024-06-10 08:41:55,-17.9,SEN124
T003311,SHP00804,2024-06-10 10:44:18,-16.7,SEN122
T003312,SHP00805,2024-12-14 03:14:43,1.4,SEN156
T003314,SHP00806,2024-04-27 06:59:20,11.4,SEN146
T003315,SHP00806,2024-04-26 09:22:57,15.6,SEN198
T003316,SHP00806,2024-04-26 05:41:24,15.7,SEN187
T003317,SHP00806,2024-04-26 04:36:07,10.7,SEN159
T003318,SHP00806,2024-04-27 14:48:07,8.8,SEN193
T003319,SHP00807,2024-09-06 20:21:09,3.9,SEN143
T003320,SHP00807,2024-09-07 01:43:47,2.2,SEN182
T003321,SHP00807,2024-09-06 03:00:58,1.7,SEN196
T003322,SHP00807,2024-09-06 22:45:56,2.7,SEN144
T003323,SHP00807,2024-09-06 22:59:05,3.9,SEN175
T003324,SHP00808,2024-04-23 19:57:31,11.6,SEN152
T003325,SHP00808,2024-04-22 02:27:03,3.8,SEN148
T003326,SHP00808,2024-04-23 16:18:12,3.0,SEN184
T003327,SHP00808,2024-04-23 17:58:34,3.6,SEN176
T003328,SHP00809,2024-11-17 11:17:48,10.4,SEN166
T003329,SHP00809,2024-11-16 18:28:49,3.0,SEN133
T003330,SHP00809,2024-11-17 22:40:38,9.1,SEN195
T003331,SHP00809,2024-11-17 06:09:40,1.4,SEN194
T003332,SHP00809,2024-11-17 19:32:31,3.4,SEN140
T003333,SHP00810,2024-05-21 01:07:43,0.5,SEN146
T003334,SHP00810,2024-05-22 04:49:29,2.0,SEN100
T003335,SHP00811,2024-01-06 11:54:20,2.7,SEN178
T003336,SHP00811,2024-01-06 06:48:02,3.5,SEN133
T003337,SHP00811,2024-01-05 21:09:52,0.1,SEN144
T003338,SHP00811,2024-01-05 01:33:42,3.5,SEN161
T003339,SHP00811,2024-01-06 01:32:26,1.5,SEN125
T003340,SHP00811,2024-01-05 19:20:23,1.5,SEN124
T003341,SHP00812,2024-01-21 19:32:23,-17.6,SEN148
T003342,SHP00812,2024-01-21 02:03:33,-15.8,SEN135
T003343,SHP00812,2024-01-21 10:37:39,-14.8,SEN126
T003345,SHP00813,2024-09-14 08:28:49,1.5,SEN190
T003346,SHP00814,2024-05-07 02:12:09,6.5,SEN194
T003347,SHP00814,2024-05-08 00:47:35,7.3,SEN168
T003348,SHP00814,2024-05-07 09:53:12,3.2,SEN137
T003349,SHP00814,2024-05-08 07:05:25,7.7,SEN134
T003350,SHP00815,2024-06-14 11:53:12,18.0,SEN117
T003351,SHP00815,2024-06-15 13:37:18,13.6,SEN179
T003352,SHP00815,2024-06-15 04:32:32,8.4,SEN106
T003353,SHP00815,2024-06-14 13:36:59,11.0,SEN108
T003354,SHP00815,2024-06-14 08:35:37,8.4,SEN162
T003355,SHP00816,2024-07-11 05:17:18,3.2,SEN176
T003356,SHP00816,2024-07-12 22:53:02,1.6,SEN133
T003357,SHP00816,2024-07-12 03:09:27,1.8,SEN160
T003358,SHP00816,2024-07-11 11:19:50,0.8,SEN102
T003359,SHP00816,2024-07-11 10:19:05,1.1,SEN141
T003360,SHP00817,2024-10-14 09:52:44,18.0,SEN160
T003361,SHP00817,2024-10-13 16:23:12,13.4,SEN144
T003362,SHP00817,2024-10-14 08:56:25,14.5,SEN152
T003363,SHP00817,2024-10-13 01:23:30,14.5,SEN151
T003364,SHP00817,2024-10-13 20:46:12,18.8,SEN160
T003365,SHP00818,2024-01-29 19:53:11,2.5,SEN169
T003366,SHP00818,2024-01-28 07:40:34,0.5,SEN123
T003367,SHP00819,2024-02-19 04:33:10,9.2,SEN127
T003368,SHP00819,2024-02-19 23:36:54,2.5,SEN132
T003369,SHP00819,2024-02-20 01:00:14,4.6,SEN138
T003370,SHP00820,2024-12-12 19:38:34,3.9,SEN131
T003371,SHP00820,2024-12-11 21:24:10,3.7,SEN142
T003372,SHP00821,2024-05-07 03:46:53,6.1,SEN197
T003373,SHP00821,2024-05-06 19:24:51,5.2,SEN182
T003374,SHP00821,2024-05-07 15:17:46,5.5,SEN134
T003375,SHP00821,2024-05-06 21:50:35,2.1,SEN126
T003376,SHP00821,2024-05-06 14:28:00,11.4,SEN167
T003377,SHP00821,2024-05-06 09:25:16,4.0,SEN101
T003378,SHP00822,2024-11-09 16:51:39,3.4,SEN127
T003379,SHP00822,2024-11-10 07:40:36,3.5,SEN188
T003380,SHP00822,2024-11-10 18:07:36,3.5,SEN179
T003381,SHP00823,2024-12-25 05:29:17,2.1,SEN124
T003382,SHP00823,2024-12-25 17:43:06,1.8,SEN164
T003383,SHP00823,2024-12-24 18:43:05,2.7,SEN132
T003384,SHP00824,2024-08-05 23:38:14,0.3,SEN166
T003385,SHP00824,2024-08-06 15:46:27,2.5,SEN133
T003387,SHP00825,2024-08-28 04:12:21,12.0,SEN103
T003388,SHP00825,2024-08-28 06:01:46,2.4,SEN159
T003389,SHP00825,2024-08-27 00:14:37,2.7,SEN191
T003390,SHP00825,2024-08-28 05:43:37,5.2,SEN199
T003391,SHP00825,2024-08-27 07:37:47,3.5,SEN183
T003392,SHP00825,2024-08-28 21:29:01,2.3,SEN184
T003393,SHP00826,2024-12-01 01:01:25,0.8,SEN176
T003394,SHP00826,2024-12-01 11:48:09,5.3,SEN151
T003395,SHP00826,2024-12-02 22:57:59,3.9,SEN103
T003396,SHP00826,2024-12-01 05:37:56,2.6,SEN145
T003397,SHP00826,2024-12-01 02:53:08,3.2,SEN123
T003398,SHP00826,2024-12-01 07:50:27,0.8,SEN115
T003399,SHP00827,2024-11-26 17:08:58,9.0,SEN111
T003400,SHP00827,2024-11-26 00:12:36,3.7,SEN137
T003401,SHP00827,2024-11-27 21:28:25,0.3,SEN117
T003402,SHP00828,2024-11-12 18:27:23,17.5,SEN166
T003403,SHP00828,2024-11-12 14:26:45,11.6,SEN115
T003404,SHP00829,2024-03-30 02:41:02,3.6,SEN144
T003405,SHP00829,2024-03-30 21:31:04,1.2,SEN166
T003406,SHP00830,2024-01-17 04:48:00,3.3,SEN126
T003407,SHP00830,2024-01-17 11:55:35,2.1,SEN134
T003408,SHP00830,2024-01-17 08:38:08,6.6,SEN130
T003409,SHP00830,2024-01-17 17:11:06,0.4,SEN168
T003410,SHP00831,2024-03-23 09:00:50,-15.4,SEN165
T003411,SHP00831,2024-03-23 13:10:31,-11.5,SEN116
T003412,SHP00831,2024-03-23 04:43:35,-15.4,SEN143
T003413,SHP00832,2024-10-06 22:25:04,6.9,SEN153
T003414,SHP00832,2024-10-07 07:44:47,10.3,SEN110
T003415,SHP00832,2024-10-06 01:58:08,1.4,SEN106
T003416,SHP00833,2024-07-02 10:52:57,1.7,SEN179
T003417,SHP00833,2024-07-02 11:36:12,1.2,SEN158
T003418,SHP00833,2024-07-01 16:15:07,2.7,SEN190
T003419,SHP00833,2024-07-01 13:31:22,8.1,SEN194
T003420,SHP00833,2024-07-01 15:36:58,2.9,SEN103
T003421,SHP00833,2024-07-01 12:15:17,0.5,SEN152
T003422,SHP00834,2024-03-01 01:17:04,3.7,SEN152
T003423,SHP00834,2024-03-02 13:37:30,1.4,SEN176
T003424,SHP00834,2024-03-01 10:05:45,3.1,SEN142
T003425,SHP00834,2024-03-01 02:58:34,0.3,SEN196
T003426,SHP00835,2024-03-22 13:14:46,1.8,SEN138
T003427,SHP00835,2024-03-22 06:07:26,3.3,SEN163
T003428,SHP00835,2024-03-21 08:38:10,2.3,SEN136
T003429,SHP00836,2024-05-14 07:07:20,4.1,SEN136
T003430,SHP00836,2024-05-14 11:55:09,5.2,SEN176
T003431,SHP00837,2024-09-09 02:58:55,-0.9,SEN136
T003432,SHP00837,2024-09-10 04:47:33,9.1,SEN136
T003433,SHP00837,2024-09-10 09:01:24,-0.1,SEN153
T003434,SHP00837,2024-09-10 10:32:31,-0.2,SEN113
T003435,SHP00837,2024-09-10 08:31:54,-0.6,SEN143
T003436,SHP00838,2024-03-07 07:23:37,4.0,SEN146
T003437,SHP00838,2024-03-07 01:26:01,3.4,SEN121
T003438,SHP00838,2024-03-07 12:38:54,9.4,SEN193
T003439,SHP00838,2024-03-07 05:56:54,9.0,SEN119
T003440,SHP00838,2024-03-07 23:33:33,13.9,SEN186
T003441,SHP00839,2024-04-10 03:00:43,2.4,SEN136
T003442,SHP00839,2024-04-11 09:17:04,11.6,SEN125
T003443,SHP00839,2024-04-11 20:35:11,3.0,SEN106
T003444,SHP00839,2024-04-10 17:29:51,2.6,SEN171
T003445,SHP00839,2024-04-10 17:04:15,2.6,SEN143
T003446,SHP00840,2024-08-13 21:59:40,10.4,SEN154
T003448,SHP00840,2024-08-12 23:12:55,11.4,SEN197
T003449,SHP00840,2024-08-13 02:54:12,2.0,SEN178
T003450,SHP00841,2024-10-02 14:34:10,6.4,SEN174
T003451,SHP00841,2024-10-02 12:26:18,2.0,SEN106
T003452,SHP00841,2024-10-01 04:15:43,0.3,SEN142
T003453,SHP00841,2024-10-02 12:45:57,2.2,SEN111
T003454,SHP00842,2024-05-05 18:45:59,0.9,SEN149
T003455,SHP00842,2024-05-06 05:34:15,10.2,SEN131
T003456,SHP00842,2024-05-05 20:10:16,9.3,SEN167
T003457,SHP00842,2024-05-06 00:50:50,3.9,SEN164
T003458,SHP00842,2024-05-05 01:10:23,2.6,SEN111
T003459,SHP00842,2024-05-06 12:35:55,1.5,SEN125
T003460,SHP00843,2024-06-04 16:22:42,0.4,SEN122
T003461,SHP00843,2024-06-03 02:19:38,1.6,SEN178
T003462,SHP00843,2024-06-04 11:12:40,2.7,SEN190
T003463,SHP00843,2024-06-03 11:39:49,2.3,SEN175
T003464,SHP00843,2024-06-04 07:57:11,3.6,SEN130
T003465,SHP00843,2024-06-04 00:54:01,2.5,SEN183
T003466,SHP00844,2024-02-11 01:21:15,2.5,SEN136
T003468,SHP00845,2024-12-23 11:55:34,7.5,SEN134
T003469,SHP00845,2024-12-24 11:28:44,10.4,SEN169
T003470,SHP00845,2024-12-23 04:26:59,2.1,SEN137
T003471,SHP00845,2024-12-23 20:52:41,3.1,SEN161
T003472,SHP00845,2024-12-23 19:49:31,2.9,SEN135
T003473,SHP00846,2024-11-08 09:19:04,4.6,SEN187
T003474,SHP00846,2024-11-09 04:45:54,12.1,SEN155
T003475,SHP00847,2024-06-28 07:15:28,-16.2,SEN166
T003476,SHP00847,2024-06-27 22:46:11,-15.9,SEN138
T003477,SHP00847,2024-06-27 14:55:58,-16.3,SEN167
T003478,SHP00847,2024-06-28 20:44:55,-17.7,SEN132
T003479,SHP00847,2024-06-28 23:10:20,-16.2,SEN172
T003480,SHP00848,2024-11-15 14:53:52,2.5,SEN142
T003481,SHP00848,2024-11-15 07:22:21,7.2,SEN125
T003482,SHP00848,2024-11-14 07:19:28,2.0,SEN148
T003483,SHP00848,2024-11-14 00:31:59,8.7,SEN171
T003485,SHP00848,2024-11-15 23:48:28,2.8,SEN166
T003487,SHP00849,2024-10-21 13:30:43,0.6,SEN118
